Source,Target,Weight
26,49,1.000013360551127
26,50,1.0000802449124258
26,52,1.0000469998997883
26,53,1.0000661794985388
26,54,1.000074103746987
26,56,1.0000890976958687
26,57,1.0000903605266975
26,59,1.000076222320346
26,60,1.000072121401434
26,61,1.0000417927504996
26,62,1.00009490926446
26,63,1.0003664930815594
26,64,1.0002227023676178
26,65,1.0003910271164458
26,66,1.00029795535607
26,67,1.0000780130024856
26,68,1.000125215802343
26,69,1.000142390084709
26,70,1.0000260749026815
26,71,1.000106977180392
26,72,1.0000955609256146
26,73,1.000186175422527
26,74,1.0000593953188877
26,75,1.0000487347284683
26,76,1.0000617646506698
26,77,1.0002167505778943
26,78,1.000174489281707
26,79,1.0000629581964755
26,80,1.0001461295908907
26,81,1.0000802223367542
26,82,1.0000934095209397
26,83,1.0000293386968422
26,84,1.0000373172517887
26,85,1.0000750510121341
26,86,1.000064232356926
26,87,1.0000915820419756
26,88,1.0001560366991906
26,89,1.0001090257994616
26,90,1.0000311001792432
26,91,1.0000890218802274
26,92,1.0000615628985399
26,93,1.0001030570419283
26,94,1.0001203935474061
26,95,1.000073623142765
26,96,1.0002940824162596
26,97,1.000230987404104
26,98,1.0003141832234475
27,0,1.0002672523317524
27,1,1.0003322611347047
27,2,1.000578876248403
27,4,1.0001941392023568
27,5,1.0003200965741081
27,6,1.000445393178046
27,8,1.0003029884195676
27,9,1.0002795819980823
27,11,1.000433649959679
27,12,1.0002427380042636
27,13,1.0004041086181068
27,14,1.0000896097892116
27,15,1.0002755129861018
27,16,1.000083056550265
27,17,1.000380819813635
27,18,1.0000268133308918
27,19,1.0000834501691236
27,20,1.0001117654127583
27,21,1.0000469142257058
27,22,1.0002263181187254
27,23,1.0003204099235792
27,24,1.000008313968144
27,26,1.0000471972326443
27,28,1.000016443495132
27,29,1.0001875001381622
27,30,1.000194802625007
27,31,1.0000591848500766
27,34,1.000083998480996
27,35,1.0000391891805052
27,36,1.000046339013118
27,37,1.000075016941463
27,40,1.0000561618818964
27,41,1.0000331974391146
27,42,1.0001263796799442
27,43,1.000037067972126
27,44,1.0000439213218166
27,45,1.0000970246574916
27,46,1.0000743791359803
27,47,1.0002620094607242
27,48,1.0001175130891005
27,49,1.0000655917424897
27,50,1.000015319092581
27,52,1.0001700673815912
27,53,1.000091328301474
27,54,1.0001380362046852
27,56,1.0000979838044293
27,57,1.0000754973734793
27,59,1.000118967924887
27,60,1.0000158826346577
27,61,1.0000983392871645
27,62,1.0002363380834491
27,63,1.000566399418542
27,64,1.0004090206197307
27,65,1.0005827909696623
27,66,1.000476154230518
27,67,1.0001464152374002
27,68,1.0002821588926065
27,69,1.0002748820778697
27,70,1.000044574312598
27,71,1.0001830848930389
27,72,1.0001474936725956
27,73,1.000069684915605
27,74,1.0002073316509816
27,75,1.0000687869341705
27,76,1.0001286189478749
27,77,1.0003691956700929
27,78,1.0001558509564283
27,79,1.000114667118578
27,80,1.0002685544961054
27,81,1.0001029658594904
27,82,1.0001623934671278
27,83,1.0000839900447074
27,84,1.0000710433314262
27,85,1.0001697844787896
27,86,1.0000418720816273
27,87,1.0001019605611412
27,88,1.0001933106221335
27,89,1.0001819754491879
27,90,1.0000630505764525
27,91,1.0001185273390736
27,92,1.0000996963553728
27,93,1.000059162364814
27,94,1.0000628854028195
27,95,1.000075827111652
27,96,1.0004696844920598
27,97,1.000380445492599
27,98,1.000502039604326
28,0,1.0001923358141065
28,1,1.0002269418393595
28,2,1.0004259636987158
28,4,1.0001182443767778
28,5,1.0002108060411845
28,6,1.0003153917983434
28,8,1.000218570510838
28,9,1.0001818121957073
28,11,1.0003081270004737
28,12,1.0001489864343214
28,13,1.0002906580108857
28,14,1.00003853585861
28,15,1.0001842066150521
28,16,1.000056163239487
28,17,1.0002858104513144
28,18,1.000006475841053
28,19,1.0001258296217952
28,20,1.0000654530335646
28,21,1.0000131881297203
28,22,1.0001658235080635
28,23,1.0002483497643726
28,24,1.0000039078752956
28,26,1.0000139863075415
28,27,1.000016443495132
28,29,1.0001126623304109
28,30,1.0001558417469232
28,31,1.0000715040221497
28,34,1.000079676388851
28,35,1.0000312669802958
28,36,1.00004418301122
28,37,1.0000723652271415
28,40,1.0000232500128343
28,41,1.0000147672126722
28,42,1.0000668233337786
28,43,1.000091806777472
28,44,1.0001101752586448
28,45,1.0000484483237582
28,46,1.0000409532263925
28,47,1.0003390669605527
28,48,1.0000557046334038
28,49,1.0000223192914603
28,50,1.000034556034075
28,52,1.000102804852518
28,53,1.0000821539948659
28,54,1.0001081317834923
28,56,1.0000583343259801
28,57,1.0000773619907983
28,59,1.0000685023794784
28,60,1.0000305395893032
28,61,1.0000646092381669
28,62,1.0001464342980082
28,63,1.0004367223772992
28,64,1.0002931774100225
28,65,1.0004574230408636
28,66,1.0003455389800635
28,67,1.0001046315252717
28,68,1.0001926370783751
28,69,1.0001941925258335
28,70,1.000027885193996
28,71,1.0001251180662465
28,72,1.0001073586490659
28,73,1.000120171290115
28,74,1.0001225665684597
28,75,1.0000446048773521
28,76,1.0000766649595234
28,77,1.0002650920662592
28,78,1.0001194835361995
28,79,1.0000705297081454
28,80,1.000187756007765
28,81,1.0001072582752362
28,82,1.0001360161042054
28,83,1.00005067888833
28,84,1.0000506064226822
28,85,1.0001045444246963
28,86,1.0000482155872161
28,87,1.0000927953899692
28,88,1.0001366922560673
28,89,1.0001396910763274
28,90,1.0000555043202426
28,91,1.0001147203122014
28,92,1.0000475024271949
28,93,1.0000700103142512
28,94,1.000076456890332
28,95,1.0000824748375072
28,96,1.0003654257106092
28,97,1.0002778328904895
28,98,1.0003833356743237
29,0,1.0000530160431444
29,1,1.0000598784987895
29,2,1.0001511689419944
29,4,1.000026121827513
29,5,1.000046955729103
29,6,1.0000743015001006
29,8,1.0000667647838277
29,9,1.0000350592022453
29,11,1.0000638103288144
29,12,1.0000129455121887
29,13,1.0000684509908686
29,14,1.0000201399893436
29,15,1.000027918144803
29,16,1.0000509075329105
29,17,1.0000602053706027
29,18,1.0000755252272162
29,19,1.0004261970143222
29,20,1.0000438164670475
29,21,1.0000703969576206
29,22,1.0000770001983672
29,23,1.0001213365240555
29,24,1.0001253197077387
29,26,1.0000661415158736
29,27,1.0001875001381622
29,28,1.0001126623304109
29,30,1.0000462075019267
29,31,1.0002578836074725
29,34,1.0003018281725136
29,35,1.0001090256799663
29,36,1.0001905825793636
29,37,1.000250546698208
29,40,1.00004316878585
29,41,1.000074346673886
29,42,1.0000167694037576
29,43,1.0003426136931384
29,44,1.0004062535353344
29,45,1.0000493591205144
29,46,1.0000508576032827
29,47,1.0008025337366984
29,48,1.0000244189016698
29,49,1.0000372167295954
29,50,1.0002255503753417
29,52,1.000012816055934
29,53,1.000122704931598
29,54,1.0000564411322266
29,56,1.0001477340446896
29,57,1.0001064648397664
29,59,1.0000730795757018
29,60,1.0002243294908109
29,61,1.000050163984746
29,62,1.0000189876602554
29,63,1.0001263871198336
29,64,1.0000530753430301
29,65,1.000145467557828
29,66,1.0001052089426232
29,67,1.0000238753881767
29,68,1.0000123688318046
29,69,1.00002540526546
29,70,1.000071938072114
29,71,1.0000338679103773
29,72,1.0000449365300896
29,73,1.0004064253881004
29,74,1.0000270037817371
29,75,1.0000636738763715
29,76,1.0000417918822873
29,77,1.0000516432671733
29,78,1.0002773424774631
29,79,1.0000380217306326
29,80,1.0000263537558125
29,81,1.0002327706473808
29,82,1.000174849184091
29,83,1.0000780466729697
29,84,1.0001099505544022
29,85,1.0000124369032197
29,86,1.0001372240083202
29,87,1.0001557672089327
29,88,1.0001256741225082
29,89,1.000091010740865
29,90,1.0000975796103366
29,91,1.000145884903996
29,92,1.0000813258432795
29,93,1.0002170942342914
29,94,1.0002069348044864
29,95,1.0001689388708288
29,96,1.0000858634409215
29,97,1.0000604338136072
29,98,1.0000964884844223
30,0,1.000040917490746
30,1,1.000094506818459
30,2,1.000222907846465
30,4,1.000074839210604
30,5,1.000099802893256
30,6,1.0001368168847284
30,8,1.0000617392470839
30,9,1.0000846591523975
30,11,1.0001188673491823
30,12,1.000066859828599
30,13,1.000094652683372
30,14,1.0000655366133906
30,15,1.0000913765802808
30,16,1.000031561124332
30,17,1.0000896551999903
30,18,1.000099177538024
30,19,1.000458300567845
30,20,1.0000496770466982
30,21,1.0001059609454992
30,22,1.00016508006744
30,23,1.0002169752094239
30,24,1.000142127381399
30,26,1.0001284140591529
30,27,1.000194802625007
30,28,1.0001558417469232
30,29,1.0000462075019267
30,31,1.000317174149288
30,34,1.000406815023849
30,35,1.0001098757776563
30,36,1.000225306595916
30,37,1.0002658672487696
30,40,1.00006202881015
30,41,1.0000925942034296
30,42,1.0000526131865177
30,43,1.0003363860626124
30,44,1.000381365383264
30,45,1.0000700140433276
30,46,1.0000541170578032
30,47,1.0008727695337543
30,48,1.0000696128766993
30,49,1.0000798303486307
30,50,1.0002212219771651
30,52,1.0000780963358247
30,53,1.0001280121261025
30,54,1.0000578709896937
30,56,1.000187229399987
30,57,1.0000440694005044
30,59,1.0000930882014663
30,60,1.0002368786989961
30,61,1.0000748622339846
30,62,1.0000928646298075
30,63,1.0001430787915688
30,64,1.0001039214039367
30,65,1.0001453458445422
30,66,1.0001487725963836
30,67,1.0000073699283711
30,68,1.0000584607463263
30,69,1.0000455464418219
30,70,1.0000779198338206
30,71,1.0000293776710771
30,72,1.0000230073907126
30,73,1.0004019010288
30,74,1.0001306283758773
30,75,1.0000537354651065
30,76,1.0000693637238962
30,77,1.0000696737823125
30,78,1.0003327819944883
30,79,1.0000438855993896
30,80,1.000033387582407
30,81,1.000308011324377
30,82,1.0002623161150832
30,83,1.000135839431588
30,84,1.0001585149489298
30,85,1.000032197523097
30,86,1.000118492491353
30,87,1.0001664352199429
30,88,1.0001313794621798
30,89,1.0001099140100849
30,90,1.0001175385355283
30,91,1.0001563940317548
30,92,1.00012816832145
30,93,1.000204508082084
30,94,1.000168374859949
30,95,1.0001836432892728
30,96,1.0000812482692827
30,97,1.000072844924562
30,98,1.000111780108335
31,0,1.0004168363653834
31,1,1.0004709944456542
31,2,1.0007015882913943
31,4,1.0002734281882673
31,5,1.0004423347336122
31,6,1.0005319309335343
31,8,1.0004620306400689
31,9,1.0003571898305859
31,11,1.0005462016071325
31,12,1.0003343381056078
31,13,1.0005506360889154
31,14,1.000151411866979
31,15,1.0003007141135292
31,16,1.0001996864288816
31,17,1.0004682071632671
31,18,1.0000993752276683
31,19,1.0001120730258473
31,20,1.0002275460843075
31,21,1.0001277369885746
31,22,1.0002033080860626
31,23,1.0002914251438964
31,24,1.000078453239453
31,26,1.0000848336076893
31,27,1.0000591848500766
31,28,1.0000715040221497
31,29,1.0002578836074725
31,30,1.000317174149288
31,34,1.0000237603300381
31,35,1.0000720615353242
31,36,1.0000441202291797
31,37,1.000192517091085
31,40,1.000134560054689
31,41,1.0001003987658514
31,42,1.0002053515958282
31,43,1.0000637624326905
31,44,1.0001022846747387
31,45,1.0002127550397508
31,46,1.0001739281527893
31,47,1.0002346218470362
31,48,1.0002030048186188
31,49,1.0001375977122655
31,50,1.0001008699005658
31,52,1.0002020704062364
31,53,1.0001528562609379
31,54,1.0001486267813247
31,56,1.0002159846370513
31,57,1.0002029723084307
31,59,1.0002493006372242
31,60,1.000087106236145
31,61,1.0001071202219787
31,62,1.0002561470127609
31,63,1.0006858639854683
31,64,1.0004985171748315
31,65,1.0007453835129385
31,66,1.0006260506328497
31,67,1.0002437140147409
31,68,1.0003422728121432
31,69,1.0003291034135509
31,70,1.0001137476922084
31,71,1.0002650240080317
31,72,1.0002248001865943
31,73,1.0000702352028965
31,74,1.000216205374377
31,75,1.0001696611242394
31,76,1.0001707975802636
31,77,1.0005004997707274
31,78,1.0002925987128937
31,79,1.000178026569221
31,80,1.0003894900857322
31,81,1.0000451799179144
31,82,1.0000752972623375
31,83,1.0000607757645268
31,84,1.0000425557905497
31,85,1.0002729057849162
31,86,1.0000710048153545
31,87,1.0001013332279427
31,88,1.0003051775144227
31,89,1.0001924128551307
31,90,1.0000837823776478
31,91,1.0000821057393192
31,92,1.000163645414845
31,93,1.0001746046321953
31,94,1.0001309835516665
31,95,1.0000398185387245
31,96,1.0005933400984321
31,97,1.0004874002037967
31,98,1.0006063787368726
33,3,1.0281388370801543
33,7,1.0174551699275232
33,25,1.002816848915658
33,38,1.0092472945703135
33,51,1.0045971939984417
33,55,1.015272158748805
33,58,1.0126466809807073
34,0,1.000459457547704
34,1,1.0004862019191116
34,2,1.0007052490091644
34,4,1.0002924333501897
34,5,1.0004537473520982
34,6,1.0005604374521275
34,8,1.0004953227536035
34,9,1.0003773742107682
34,11,1.0005771269663952
34,12,1.00035928314622
34,13,1.000585264807355
34,14,1.0001782920715305
34,15,1.0003414375532582
34,16,1.0002519016790978
34,17,1.000530797424652
34,18,1.00012371461615
34,19,1.0001223344889651
34,20,1.000262977659845
34,21,1.0001402668037231
34,22,1.000267766118431
34,23,1.0003478134097692
34,24,1.0000980844341938
34,26,1.000104585570452
34,27,1.000083998480996
34,28,1.000079676388851
34,29,1.0003018281725136
34,30,1.000406815023849
34,31,1.0000237603300381
34,35,1.0001153796442683
34,36,1.0000695407932878
34,37,1.0001903546863338
34,40,1.0001660967183923
34,41,1.0001384158398117
34,42,1.0002309090269883
34,43,1.000102452832257
34,44,1.0001336532740461
34,45,1.0002276322574615
34,46,1.0002123493964634
34,47,1.000212801527943
34,48,1.0002223613473817
34,49,1.0001562533186144
34,50,1.000121770531289
34,52,1.0002486551342957
34,53,1.000227554837625
34,54,1.0002313573344694
34,56,1.0002027942267908
34,57,1.0002763650200326
34,59,1.0002641039221942
34,60,1.0001022519435478
34,61,1.0001622033359343
34,62,1.0002879769742605
34,63,1.0007476100798527
34,64,1.0005413363173634
34,65,1.0008050475335935
34,66,1.0006427862374312
34,67,1.0003147400324646
34,68,1.0004049883805417
34,69,1.0003982937756515
34,70,1.000164451923906
34,71,1.0003212626286972
34,72,1.0002914582433335
34,73,1.0000955436665042
34,74,1.0002462636455123
34,75,1.0002182306307361
34,76,1.0002142250662862
34,77,1.000545710990874
34,78,1.000246796596724
34,79,1.0002210945785783
34,80,1.0004495813017817
34,81,1.0000935833835183
34,82,1.0001190093544798
34,83,1.0000986854447391
34,84,1.0000879495544972
34,85,1.0003200116809872
34,86,1.0001317202741276
34,87,1.0001686736639195
34,88,1.0003233993560399
34,89,1.0002711261948007
34,90,1.0001544598540086
34,91,1.000172988198281
34,92,1.0001567371033082
34,93,1.000212620421309
34,94,1.0001802192785252
34,95,1.0001129721922186
34,96,1.0006743072758015
34,97,1.0005397521669481
34,98,1.0006721406188968
35,0,1.000167982821428
35,1,1.0002192603283386
35,2,1.0004052484272292
35,4,1.0001253295970776
35,5,1.0002101027617232
35,6,1.0002818062399383
35,8,1.0001992967418256
35,9,1.000159620611209
35,11,1.000294518390134
35,12,1.000146149281087
35,13,1.000273153292646
35,14,1.0000480524356405
35,15,1.0001573755737068
35,16,1.000044447404063
35,17,1.000266729743403
35,18,1.0000238583891412
35,19,1.0001711718651671
35,20,1.0000599916986987
35,21,1.0000329070522591
35,22,1.0001754450423161
35,23,1.000261295306722
35,24,1.0000246067227458
35,26,1.0000457042350135
35,27,1.0000391891805052
35,28,1.0000312669802958
35,29,1.0001090256799663
35,30,1.0001098757776563
35,31,1.0000720615353242
35,34,1.0001153796442683
35,36,1.0000287024925802
35,37,1.0001098962592077
35,40,1.000026723234569
35,41,1.0000219632402703
35,42,1.0000692578743744
35,43,1.0001198134411917
35,44,1.0001407326918172
35,45,1.0000599762417202
35,46,1.000034757123215
35,47,1.0004252140328496
35,48,1.0000645262383592
35,49,1.0000418385363208
35,50,1.0000560000352372
35,52,1.0001082455121064
35,53,1.0000788312568267
35,54,1.0000528890724072
35,56,1.0000917909928624
35,57,1.0000502905208437
35,59,1.0000822801443154
35,60,1.0000580805509334
35,61,1.0000301265476534
35,62,1.0001248447275484
35,63,1.0003742033099248
35,64,1.0002730350794657
35,65,1.0004134630101285
35,66,1.0003326117660025
35,67,1.0000751160577845
35,68,1.0001689402818643
35,69,1.0001375332519862
35,70,1.000022814467843
35,71,1.0000738624027123
35,72,1.00005053586081
35,73,1.0001067326369597
35,74,1.0001381517477606
35,75,1.0000320020629228
35,76,1.0000396974213535
35,77,1.0002374791740727
35,78,1.0001811842283868
35,79,1.00003434307592
35,80,1.0001596454499033
35,81,1.0001337548223546
35,82,1.0001295137889583
35,83,1.0000335690118345
35,84,1.000026913860676
35,85,1.0000943821932216
35,86,1.0000047555451703
35,87,1.0000435323848667
35,88,1.0001033283298104
35,89,1.0000788749631715
35,90,1.00005225186782
35,91,1.000058435630972
35,92,1.0000472988083207
35,93,1.0000921476340296
35,94,1.000031766965338
35,95,1.0000405443835663
35,96,1.000312225392996
35,97,1.0002252150502802
35,98,1.0003216662046595
36,0,1.0003004428448792
36,1,1.0003386934334793
36,2,1.0005464850679282
36,4,1.000231829851085
36,5,1.0003157377154928
36,6,1.0003986400202851
36,8,1.0003364696760548
36,9,1.0002675082820356
36,11,1.0004298147132964
36,12,1.0002353135782003
36,13,1.000408269429543
36,14,1.0001040753239068
36,15,1.0002627962210844
36,16,1.0001138032266923
36,17,1.0004256798527218
36,18,1.0000584060054696
36,19,1.0000852806961964
36,20,1.0001154521742996
36,21,1.0000587545884623
36,22,1.0002287721215848
36,23,1.0003609452149265
36,24,1.000044432995887
36,26,1.0000677922999084
36,27,1.000046339013118
36,28,1.00004418301122
36,29,1.0001905825793636
36,30,1.000225306595916
36,31,1.0000441202291797
36,34,1.0000695407932878
36,35,1.0000287024925802
36,37,1.000078776996011
36,40,1.0000787568694336
36,41,1.000046000305903
36,42,1.0001508745168946
36,43,1.0001160433706906
36,44,1.000118601132354
36,45,1.0001177252406408
36,46,1.0000823759204087
36,47,1.0002749457864868
36,48,1.0001129432155769
36,49,1.0000907006230566
36,50,1.0000441791817152
36,52,1.0001769428459493
36,53,1.0000807347960383
36,54,1.0001268928325573
36,56,1.000092368689
36,57,1.000129164869243
36,59,1.0001211737480193
36,60,1.0000359140853916
36,61,1.0000890171281713
36,62,1.0002039750011176
36,63,1.000535490002218
36,64,1.0004158470020719
36,65,1.0006005298157825
36,66,1.0004718496304787
36,67,1.0001738435318972
36,68,1.0002635240180797
36,69,1.0002352299032216
36,70,1.0000503846933018
36,71,1.000159462758539
36,72,1.0001355658312656
36,73,1.0000517749231048
36,74,1.0001817464231653
36,75,1.0000769028158878
36,76,1.0000801247852782
36,77,1.00037201437396
36,78,1.0001494824766974
36,79,1.0001080024811544
36,80,1.0002597178960697
36,81,1.000117731007048
36,82,1.0001584411861808
36,83,1.0000615713509926
36,84,1.0000315337944599
36,85,1.0001683541032325
36,86,1.000030892486924
36,87,1.00002947193509
36,88,1.0001373229269217
36,89,1.000096046355728
36,90,1.0000760875767696
36,91,1.0000721081179984
36,92,1.0000895554195608
36,93,1.000074957126676
36,94,1.0000374827538112
36,95,1.0000438913195984
36,96,1.0004793263540512
36,97,1.0003579291118778
36,98,1.0004789862155217
37,0,1.0003022757085671
37,1,1.0003322368322405
37,2,1.0005661532676997
37,4,1.000291946171388
37,5,1.0003173871270936
37,6,1.0004550242893802
37,8,1.0003262102481794
37,9,1.0003304471648367
37,11,1.0004669374067672
37,12,1.0002679170862736
37,13,1.000407300302961
37,14,1.000155185846605
37,15,1.0003931628143234
37,16,1.0001193746217083
37,17,1.0005218389811605
37,18,1.0000848842876713
37,19,1.000084258019324
37,20,1.0001050752247873
37,21,1.000064319019916
37,22,1.0003870214702673
37,23,1.0005550688646814
37,24,1.0000646372923863
37,26,1.00012328850808
37,27,1.000075016941463
37,28,1.0000723652271415
37,29,1.000250546698208
37,30,1.0002658672487696
37,31,1.000192517091085
37,34,1.0001903546863338
37,35,1.0001098962592077
37,36,1.000078776996011
37,40,1.0001114472384949
37,41,1.0000758336462099
37,42,1.0001983198115927
37,43,1.0001846877595075
37,44,1.0001360809551112
37,45,1.0001025453029042
37,46,1.0000888037968858
37,47,1.0002908373354844
37,48,1.0001269127112196
37,49,1.0001229049461857
37,50,1.000027445731337
37,52,1.0002750612869287
37,53,1.0001122564077567
37,54,1.0002742365282935
37,56,1.0000275272670183
37,57,1.000138853793125
37,59,1.0000746143638528
37,60,1.0000266690162645
37,61,1.0002193323764579
37,62,1.000320189477385
37,63,1.000593397303807
37,64,1.0004907827069358
37,65,1.0006227993423589
37,66,1.0004627581122958
37,67,1.000226876741492
37,68,1.0003488013278012
37,69,1.0003358794387534
37,70,1.000084538812653
37,71,1.0002183516171563
37,72,1.0002052014031875
37,73,1.0001167308474455
37,74,1.0002829150363335
37,75,1.0000840759386713
37,76,1.000152083081208
37,77,1.000393746635413
37,78,1.0000300700377724
37,79,1.000178748206342
37,80,1.0002766393205753
37,81,1.000274239491446
37,82,1.0003794538147057
37,83,1.0002034967373654
37,84,1.0001676851839278
37,85,1.000186290062299
37,86,1.0001219699724782
37,87,1.0001278943721779
37,88,1.0001141557336226
37,89,1.0002014844663993
37,90,1.0001716388008137
37,91,1.0002398044731782
37,92,1.0001219823830207
37,93,1.0000206752605338
37,94,1.0000659711168076
37,95,1.000200221007951
37,96,1.0005433582883008
37,97,1.0004120640334278
37,98,1.0005548419193373
38,3,1.0122713150818368
38,7,1.0170487017307492
38,10,1.0215074564912687
38,25,1.003616519228561
38,33,1.0092472945703135
38,51,1.0055158001657198
38,55,1.014570175562974
38,58,1.0016638576027448
40,0,1.0000875613154914
40,1,1.000121056294538
40,2,1.0002814360237255
40,4,1.0000537692011748
40,5,1.00011257124282
40,6,1.0001876420562965
40,8,1.0001088578927686
40,9,1.0000904834724065
40,11,1.0001791157580089
40,12,1.0000668657108478
40,13,1.0001613766486683
40,14,1.000007379515191
40,15,1.0000989384558268
40,16,1.0000116925922717
40,17,1.0001643058298708
40,18,1.0000062209243907
40,19,1.0002294044199886
40,20,1.0000187686623583
40,21,1.0000088563782907
40,22,1.000129197626877
40,23,1.0001964916885446
40,24,1.0000234372371375
40,26,1.0000205169416516
40,27,1.0000561618818964
40,28,1.0000232500128343
40,29,1.00004316878585
40,30,1.00006202881015
40,31,1.000134560054689
40,34,1.0001660967183923
40,35,1.000026723234569
40,36,1.0000787568694336
40,37,1.0001114472384949
40,41,1.0000107105352258
40,42,1.0000172849795481
40,43,1.0001665486540845
40,44,1.0001961427166435
40,45,1.0000136094469645
40,46,1.00000812572841
40,47,1.0005244122432222
40,48,1.0000163254006966
40,49,1.0000037124411003
40,50,1.0000772486037235
40,52,1.0000520828846207
40,53,1.0000731269188874
40,54,1.0000548058847474
40,56,1.0000637163323822
40,57,1.0000367186818477
40,59,1.0000348283724942
40,60,1.0000796412030104
40,61,1.000030991661485
40,62,1.0000756049165396
40,63,1.0002676722878303
40,64,1.0001672952491827
40,65,1.0002830972125483
40,66,1.0002102466773928
40,67,1.0000312074606224
40,68,1.00009602727588
40,69,1.000091643632484
40,70,1.0000145498616284
40,71,1.0000450287417166
40,72,1.000036033125975
40,73,1.0002027218802276
40,74,1.0000796699467518
40,75,1.000013038787503
40,76,1.0000310129185461
40,77,1.0001386039791975
40,78,1.0001548670306617
40,79,1.0000184980330338
40,80,1.0000838938187928
40,81,1.0001583501758127
40,82,1.0001491074241544
40,83,1.000044727245221
40,84,1.0000565049860906
40,85,1.0000344113739583
40,86,1.000044900324946
40,87,1.0000891274205366
40,88,1.000086836569434
40,89,1.0000913546539016
40,90,1.0000521315624444
40,91,1.0001030429246183
40,92,1.0000299861087145
40,93,1.0000943495231815
40,94,1.000080653256965
40,95,1.000093678852383
40,96,1.0002085566832244
40,97,1.0001469429192773
40,98,1.0002254823636043
41,0,1.0001487853973892
41,1,1.0001888512500845
41,2,1.0003770986402796
41,4,1.00010779251864
41,5,1.0001741710880294
41,6,1.0002586028212967
41,8,1.0001770511129995
41,9,1.0001529261824882
41,11,1.0002550326308508
41,12,1.00011236249196
41,13,1.000232894758168
41,14,1.0000250840820613
41,15,1.0001533220100074
41,16,1.0000237968314196
41,17,1.0002378457957624
41,18,1.0000057565953122
41,19,1.0001518095679334
41,20,1.0000319517726692
41,21,1.0000096852727853
41,22,1.000135009106751
41,23,1.0002341640273844
41,24,1.0000132834384012
41,26,1.0000160757834797
41,27,1.0000331974391146
41,28,1.0000147672126722
41,29,1.000074346673886
41,30,1.0000925942034296
41,31,1.0001003987658514
41,34,1.0001384158398117
41,35,1.0000219632402703
41,36,1.000046000305903
41,37,1.0000758336462099
41,40,1.0000107105352258
41,42,1.0000521798850337
41,43,1.0001257352411674
41,44,1.0001440647711994
41,45,1.0000343140025907
41,46,1.0000141555687936
41,47,1.0004128119407545
41,48,1.000033607852907
41,49,1.0000173947643758
41,50,1.0000435215626176
41,52,1.0000736374432695
41,53,1.0000348993236727
41,54,1.000068484678748
41,56,1.000057754123539
41,57,1.0000428226898965
41,59,1.0000439971060449
41,60,1.0000426672002336
41,61,1.0000447317253407
41,62,1.0001175293923859
41,63,1.0003538995546706
41,64,1.0002430388682166
41,65,1.000379912779536
41,66,1.0002934656385782
41,67,1.0000586484988963
41,68,1.0001330006308198
41,69,1.0001315022054975
41,70,1.0000022015820873
41,71,1.0000774246079216
41,72,1.0000619150971544
41,73,1.000145570182305
41,74,1.000095681293725
41,75,1.0000127311516869
41,76,1.0000408271793655
41,77,1.0002060554363592
41,78,1.0001378792779712
41,79,1.000045500319385
41,80,1.0001218910126102
41,81,1.0001184812412793
41,82,1.0001484969607006
41,83,1.0000461164568684
41,84,1.0000403176490142
41,85,1.0000579634003082
41,86,1.0000311764534542
41,87,1.0000539929968042
41,88,1.0001005986727938
41,89,1.0000765435827041
41,90,1.000029640661396
41,91,1.0000760476137474
41,92,1.0000549927858327
41,93,1.0000506318000768
41,94,1.000057146986467
41,95,1.0000639865692338
41,96,1.0002845553965074
41,97,1.0002149127442856
41,98,1.0003064294803867
42,0,1.0000446785521904
42,1,1.000061787718177
42,2,1.0001765997379983
42,4,1.000010783518676
42,5,1.0000556203917532
42,6,1.0001086594853381
42,8,1.0000576532581624
42,9,1.0000343600249453
42,11,1.0000952651159563
42,12,1.000025805955996
42,13,1.000091115950789
42,14,1.0000075212012391
42,15,1.000042023588469
42,16,1.0000311395318273
42,17,1.000084700132418
42,18,1.0000394520374372
42,19,1.000363558894619
42,20,1.000032291328464
42,21,1.0000389694646001
42,22,1.000114685826458
42,23,1.0001456264552873
42,24,1.0000744431737834
42,26,1.0000462793101625
42,27,1.0001263796799442
42,28,1.0000668233337786
42,29,1.0000167694037576
42,30,1.0000526131865177
42,31,1.0002053515958282
42,34,1.0002309090269883
42,35,1.0000692578743744
42,36,1.0001508745168946
42,37,1.0001983198115927
42,40,1.0000172849795481
42,41,1.0000521798850337
42,43,1.0002630997951278
42,44,1.0003150392006486
42,45,1.00002171655297
42,46,1.0000321247279607
42,47,1.0007046929021655
42,48,1.0000173321271577
42,49,1.000013368550711
42,50,1.0001643177791213
42,52,1.0000316922750956
42,53,1.0001361700057674
42,54,1.000057839683735
42,56,1.0001079670985404
42,57,1.0000730076209459
42,59,1.0000550175813587
42,60,1.0001668439994287
42,61,1.0000368037429526
42,62,1.0000331815684949
42,63,1.0001722581802677
42,64,1.0000828290049815
42,65,1.0001808124174278
42,66,1.0001255531118256
42,67,1.000023452099369
42,68,1.000053739362499
42,69,1.0000545419627904
42,70,1.0000570720875812
42,71,1.0000323863213514
42,72,1.0000354082939191
42,73,1.000323868368253
42,74,1.0000574574740924
42,75,1.000045868827486
42,76,1.0000406524022332
42,77,1.0000736103813612
42,78,1.0002189156419676
42,79,1.0000167618879097
42,80,1.0000534916286474
42,81,1.000217829922113
42,82,1.0001595996314485
42,83,1.0000615761925813
42,84,1.0000954017346453
42,85,1.0000243146330479
42,86,1.0000994661610294
